Datetime,Open,High,Low,Close,Adj Close,Volume,MA9,MA21,MA35,MA50,MA100,VWAP,RSI
2024-09-16 11:25:00-04:00,561.385009765625,561.5399780273438,560.7899780273438,560.8300170898438,560.8300170898438,358322,560.9366726345486,561.4592692057291,,,,561.3647437977504,34.70786152625166
2024-09-16 11:30:00-04:00,560.8200073242188,561.25,560.8200073242188,561.25,561.25,506453,560.9611138237847,561.4328409830729,,,,561.3543574873707,43.67968309169842
2024-09-16 11:35:00-04:00,561.25,561.25,560.6699829101562,560.857177734375,560.857177734375,220849,560.971910264757,561.3427065894717,,,,561.3469647303647,44.08172277941125
2024-09-16 11:40:00-04:00,560.8900146484375,560.905029296875,560.6400146484375,560.6699829101562,560.6699829101562,185960,560.9696858723959,561.2565162295386,,,,561.3382525493216,56.46426604343749
2024-09-16 11:45:00-04:00,560.6599731445312,560.8900146484375,560.5,560.8505249023438,560.8505249023438,223135,561.0097452799479,561.185070219494,,,,561.3282659725047,51.36932772410582
2024-09-16 11:50:00-04:00,560.8499755859375,561.3499755859375,560.5900268554688,561.3300170898438,561.3300170898438,246429,561.0530802408854,561.1341174897693,,,,561.3239040231587,52.52658063468874
2024-09-16 11:55:00-04:00,561.3309936523438,561.4199829101562,561.0900268554688,561.239990234375,561.239990234375,170754,561.0675252278646,561.0741170247396,,,,561.3229782533841,52.80688012010835
2024-09-16 12:00:00-04:00,561.2839965820312,561.3499755859375,560.8599853515625,560.8900146484375,560.8900146484375,466132,561.0336371527778,560.9974510556176,,,,561.3134008387217,51.70160414136895
2024-09-16 12:05:00-04:00,560.8800048828125,561.280029296875,560.8099975585938,561.1699829101562,561.1699829101562,248264,561.0097452799479,560.9617367699033,,,,561.3094770635898,55.95504937299328
2024-09-16 12:10:00-04:00,561.1900024414062,561.3200073242188,560.6699829101562,560.8200073242188,560.8200073242188,252220,561.0086330837673,560.9303646995908,,,,561.3030356847199,53.947579761991676
2024-09-16 12:15:00-04:00,560.8018798828125,561.0,560.47998046875,560.5999145507812,560.5999145507812,322432,560.9364013671875,560.9522705078125,,,,561.2898590904593,45.69516981365308
2024-09-16 12:20:00-04:00,560.5700073242188,560.6799926757812,560.3400268554688,560.5999755859375,560.5999755859375,285538,560.9078233506945,560.9451264880952,561.2594935825892,,,561.2757780755788,43.254109213033225
2024-09-16 12:25:00-04:00,560.5900268554688,561.4199829101562,560.5900268554688,561.389892578125,561.389892578125,226749,560.9878133138021,560.957025437128,561.2666329520089,,,561.2736846761146,52.172611352285564
2024-09-16 12:30:00-04:00,561.4099731445312,561.5,560.7899780273438,561.1199951171875,561.1199951171875,451856,561.0177544487847,560.9613095238095,561.2703473772322,,,561.269786747347,47.09728313188576
2024-09-16 12:35:00-04:00,561.1300048828125,561.4000244140625,561.0700073242188,561.1799926757812,561.1799926757812,623852,561.0010850694445,560.9813087100074,561.2746320452009,,,561.2677796365217,54.29951111244414
2024-09-16 12:40:00-04:00,561.25,561.2999877929688,561.0900268554688,561.1599731445312,561.1599731445312,160448,560.9921942816841,561.0036882672991,561.2562029157366,,,561.2669667445341,48.77347037203346
2024-09-16 12:45:00-04:00,561.155029296875,561.2999877929688,560.97998046875,561.0900268554688,561.0900268554688,193789,561.014417860243,561.0322614397321,561.2087751116071,,,561.2653160506181,53.478363938073265
2024-09-16 12:50:00-04:00,561.2999877929688,561.510009765625,561.25,561.4000244140625,561.4000244140625,427601,561.0399780273438,561.0541672479538,561.1779192243304,,,561.2683174442753,60.51960387680076
2024-09-16 12:55:00-04:00,561.39501953125,561.6099853515625,561.3300170898438,561.5698852539062,561.5698852539062,171445,561.1232977973091,561.0760672433036,561.1556047712054,,,561.270624559069,60.3976992024843
2024-09-16 13:00:00-04:00,561.5700073242188,561.5700073242188,561.405029296875,561.4299926757812,561.4299926757812,212822,561.2155287000868,561.0872570219494,561.127889578683,,,561.27300533796,51.60236343715762
2024-09-16 13:05:00-04:00,561.4398193359375,561.5800170898438,561.402587890625,561.5399780273438,561.5399780273438,161442,561.3199734157986,561.0946364629837,561.1004603794643,,,561.2751281275289,54.77750345068917
2024-09-16 13:10:00-04:00,561.5499877929688,561.6699829101562,561.469970703125,561.510498046875,561.510498046875,307444,561.3333740234375,561.1270403180804,561.0721888950893,,,561.2797884719711,61.0050229496839
2024-09-16 13:15:00-04:00,561.530029296875,561.6799926757812,561.4099731445312,561.5499877929688,561.5499877929688,142563,561.3811509874132,561.1413254510788,561.0616176060267,,,561.2818690282068,57.368396137095246
2024-09-16 13:20:00-04:00,561.5499877929688,561.6599731445312,561.3200073242188,561.6599731445312,561.6599731445312,127919,561.4344821506077,561.1795538039435,561.0667933872768,,,561.2837084484886,67.95855517277377
2024-09-16 13:25:00-04:00,561.75,561.9099731445312,561.2000122070312,561.7150268554688,561.7150268554688,330523,561.4961547851562,561.2293178013393,561.1117972237723,,,561.2894327138473,75.6514657980456
2024-09-16 13:30:00-04:00,561.7100219726562,561.780029296875,561.6099853515625,561.71337890625,561.71337890625,167008,561.565416124132,561.2704060872396,561.1393223353795,,,561.2930684721738,75.59346764689377
2024-09-16 13:35:00-04:00,561.7100219726562,562.2999877929688,561.7000122070312,562.2600708007812,562.2600708007812,177816,561.6609768337673,561.3146943591889,561.1713239397321,561.3274194335937,,561.3004610936393,72.52077212270558
2024-09-16 13:40:00-04:00,562.260009765625,562.3900146484375,561.9500122070312,562.25,562.25,310356,561.7365451388889,561.3627900623139,561.2061802455357,561.349619140625,,561.3147988791753,83.7896043217988
2024-09-16 13:45:00-04:00,562.27001953125,562.3599853515625,562.2000122070312,562.239990234375,562.239990234375,408989,561.8265448676216,561.4270746140253,561.2484654017857,561.374619140625,,561.3344521814909,82.67298792188734
2024-09-16 13:50:00-04:00,562.239990234375,562.5,562.239990234375,562.3400268554688,562.3400268554688,234921,561.9154391818577,561.4827909923736,561.2956089564732,561.4008190917968,,561.3464723078949,84.6636546184739
2024-09-16 13:55:00-04:00,562.3400268554688,562.5499877929688,562.2501220703125,562.50048828125,562.50048828125,201205,562.0254380967882,561.5628138950893,561.3530517578125,561.4147290039062,,561.357276278574,89.33982499744646
2024-09-16 14:00:00-04:00,562.4500122070312,562.52001953125,562.1599731445312,562.1799926757812,562.1799926757812,358583,562.0954386393229,561.6380557105655,561.3884800502232,561.4033288574219,,561.3734515441078,71.62779677080866
2024-09-16 14:05:00-04:00,562.1900024414062,562.3499755859375,562.0599975585938,562.2999877929688,562.2999877929688,317953,562.1665513780382,561.7190086728051,561.4224801199776,561.3997290039063,,561.3865702289479,70.82085915198775
2024-09-16 14:10:00-04:00,562.3099975585938,562.5800170898438,562.3099975585938,562.4400024414062,562.4400024414062,195846,562.2471042209202,561.7690139043899,561.4580514090402,561.4015112304687,,561.3963710618134,78.80116959064327
2024-09-16 14:15:00-04:00,562.4401245117188,562.5399780273438,562.1900024414062,562.2750244140625,562.2750244140625,770345,562.3095092773438,561.8240152994791,561.4834803989955,561.3990112304688,,561.4294070554026,70.32299436363023
2024-09-16 14:20:00-04:00,562.2899780273438,562.5599975585938,562.2100219726562,562.3699951171875,562.3699951171875,224558,562.3217230902778,561.8806820824033,561.5274797712053,561.3964111328125,,561.4390608870187,72.93335939026774
2024-09-16 14:25:00-04:00,562.3900146484375,562.5999755859375,562.3400268554688,562.5499877929688,562.5499877929688,152459,562.3550550672743,561.9468732561384,561.5646222795759,561.3974108886719,,561.4463030080517,74.82123378984366
2024-09-16 14:30:00-04:00,562.5399780273438,562.6199951171875,562.3900146484375,562.5712280273438,562.5712280273438,207036,562.391859266493,562.0174066452753,561.6135951450893,561.4104357910156,,561.45626054794,73.66085578446909
2024-09-16 14:35:00-04:00,562.5700073242188,562.6900024414062,562.3300170898438,562.4849853515625,562.4849853515625,217582,562.4079657660591,562.0690714518229,561.6654523577009,561.4305590820312,,561.4662857742346,69.67343501450361
2024-09-16 14:40:00-04:00,562.2249755859375,562.4998779296875,561.9199829101562,562.135009765625,562.135009765625,383095,562.3673570421007,562.0959821428571,561.7021519252232,561.4704614257812,,561.478218797215,59.14530819741581
2024-09-16 14:45:00-04:00,562.1300048828125,562.3099975585938,561.8400268554688,562.2999877929688,562.2999877929688,268788,562.3806898328993,562.1374104817709,561.729865373884,561.5014611816406,,561.4859549298952,51.03763406739862
2024-09-16 14:50:00-04:00,562.280029296875,562.3798828125,562.0399780273438,562.0800170898438,562.0800170898438,268368,562.3562486436632,562.1631266276041,561.753866141183,561.5202612304688,,561.4936921798244,46.01607873430035
2024-09-16 14:55:00-04:00,562.0800170898438,562.719970703125,562.02001953125,562.697509765625,562.697509765625,893636,562.3848605685764,562.2196509951636,561.805508858817,561.5536108398437,,561.5296331322463,58.34632343116733
2024-09-16 15:00:00-04:00,562.6799926757812,562.7100219726562,562.3800048828125,562.3800048828125,562.3800048828125,318765,562.3965250651041,562.2591756184896,561.8400809151785,561.5860107421875,,561.5419665285873,50.675689616043236
2024-09-16 15:05:00-04:00,562.3900146484375,562.5966796875,562.3200073242188,562.4749755859375,562.4749755859375,157374,562.408189561632,562.2979852585565,561.8873657226562,561.6217102050781,,561.5477748678497,49.559034517680814
2024-09-16 15:10:00-04:00,562.47998046875,562.5399780273438,562.0499877929688,562.0900268554688,562.0900268554688,479723,562.3570827907986,562.3158424014136,561.9299403599331,561.6537109375,,561.5605673037571,48.478906959465036
2024-09-16 15:15:00-04:00,562.0800170898438,562.2899780273438,562.030029296875,562.239990234375,562.239990234375,583902,562.3202785915798,562.3409191313244,561.9767979213169,561.6797106933594,,561.5746050768979,48.99577059027849
2024-09-16 15:20:00-04:00,562.2399291992188,562.239990234375,561.9600219726562,562.0399780273438,562.0399780273438,488085,562.2708333333334,562.3304385230655,561.9953717912946,561.698310546875,,561.5839027650819,43.4362857028402
2024-09-16 15:25:00-04:00,562.0499877929688,562.27001953125,562.0499877929688,562.260009765625,562.260009765625,332405,562.2847222222222,562.3309151785714,562.0279436383929,561.7196105957031,,561.5914439532467,49.75800739749744
2024-09-16 15:30:00-04:00,562.2449951171875,562.6300048828125,562.2100219726562,562.5499877929688,562.5499877929688,1490719,562.3125,562.3456769670759,562.0670863560268,561.74291015625,,561.6372843223008,52.729393036299356
2024-09-16 15:35:00-04:00,562.5499877929688,562.6699829101562,562.1524047851562,562.5700073242188,562.5700073242188,394448,562.366943359375,562.3566284179688,562.107373046875,561.7777099609375,,561.6486292958688,50.31905373331777
2024-09-16 15:40:00-04:00,562.677490234375,562.75,562.5399780273438,562.6799926757812,562.6799926757812,315914,562.3649970160591,562.3651762462798,562.1528006417411,561.8063098144531,,561.6595860841122,51.685712123505375
2024-09-16 15:45:00-04:00,562.6799926757812,562.780029296875,562.5700073242188,562.6199951171875,562.6199951171875,860243,562.3916625976562,562.3861287434896,562.1876569475446,561.8415661621094,,561.6882496536135,52.109640254835384
2024-09-16 15:50:00-04:00,562.6300048828125,562.969970703125,562.489990234375,562.9249877929688,562.9249877929688,1457337,562.441663953993,562.4158906482514,562.2263741629464,561.8866662597657,,561.7396452247375,62.52007196889087
2024-09-16 15:55:00-04:00,562.9299926757812,563.1099853515625,562.5499877929688,562.8599853515625,562.8599853515625,2490442,562.5272148980034,562.4358898344494,562.2672310965402,561.92685546875,,561.8205474210448,59.16565103594334
2024-09-17 09:30:00-04:00,565.0999755859375,565.5700073242188,564.7000122070312,564.7650146484375,564.7650146484375,2046119,562.8077731662327,562.554460797991,562.359375,561.9955554199219,,562.0023330222424,78.32318211668962
2024-09-17 09:35:00-04:00,564.780029296875,565.1699829101562,564.5999755859375,564.9000244140625,564.9000244140625,659741,563.1255560980903,562.6749383835565,562.4562186104911,562.0687561035156,,562.0544163911626,75.86661696820255
2024-09-17 09:40:00-04:00,564.9000244140625,565.3699951171875,564.6699829101562,565.1900024414062,565.1900024414062,564045,563.4511108398438,562.8006533668155,562.5602190290178,562.154755859375,,562.1003125925323,83.21573380661732
2024-09-17 09:45:00-04:00,565.1799926757812,565.4299926757812,564.5,564.6199951171875,564.6199951171875,596843,563.6811116536459,562.8982137044271,562.6447910853794,562.2237561035156,,562.1437989476967,72.7953195132709
2024-09-17 09:50:00-04:00,564.6400146484375,564.75439453125,564.0700073242188,564.2899780273438,564.2899780273438,497062,563.8722195095486,562.9841657366071,562.7183611188616,562.2931555175782,,562.1727581844875,73.65526474680388
2024-09-17 09:55:00-04:00,564.3399047851562,564.760009765625,564.2899780273438,564.489990234375,564.489990234375,367413,564.0733303493923,563.0963076636905,562.7976928710938,562.37095703125,,562.1950348377372,73.93579721060696
2024-09-17 10:00:00-04:00,564.510009765625,565.280029296875,564.27001953125,565.219970703125,565.219970703125,481483,564.3622165256077,563.2353544689361,562.8822614397321,562.4633569335938,,562.2286445517486,80.40121835941602
2024-09-17 10:05:00-04:00,565.2100219726562,566.1400146484375,565.030029296875,565.8300170898438,565.8300170898438,594476,564.6849975585938,563.4139258975074,562.9845476422992,562.5521594238281,,562.2801532617618,81.76131365457923
2024-09-17 10:10:00-04:00,565.8800048828125,566.22998046875,565.3599853515625,565.780029296875,565.780029296875,728651,565.0094468858507,563.5607125418527,563.0856916155134,562.6453601074219,,562.3434439498535,80.01860528435455
2024-09-17 10:15:00-04:00,565.7899780273438,566.25,565.780029296875,566.1099853515625,566.1099853515625,369116,565.1588880750868,563.7383306594122,563.1934047154018,562.7439599609374,,562.376965680178,81.10699919549477
2024-09-17 10:20:00-04:00,566.0999755859375,566.1500244140625,565.6599731445312,566.1031494140625,566.1031494140625,427086,565.2925686306423,563.9111008417038,563.296337890625,562.8428234863281,,562.4142187125931,80.63582236303054
2024-09-17 10:25:00-04:00,566.0800170898438,566.239990234375,565.8499755859375,565.9500122070312,565.9500122070312,463376,565.3770141601562,564.0949096679688,563.404052734375,562.9400231933594,,562.4542435650536,79.31356851957318
2024-09-17 10:30:00-04:00,565.9500122070312,566.0900268554688,565.3499755859375,565.469970703125,565.469970703125,694017,565.4714558919271,564.2487182617188,563.4946236746651,563.0214221191407,,562.5063815417417,71.73326105765722
2024-09-17 10:35:00-04:00,565.4520263671875,565.909912109375,565.030029296875,565.8699951171875,565.8699951171875,413314,565.6470133463541,564.4311000279018,563.5926234654017,563.1074243164062,,562.5363057159806,74.31323828117297
2024-09-17 10:40:00-04:00,565.8599853515625,566.0695190429688,565.7999877929688,565.9691162109375,565.9691162109375,242165,565.8113606770834,564.6077241443452,563.6981689453125,563.1982067871094,,562.5555017750942,63.732423778365586
2024-09-17 10:45:00-04:00,565.97998046875,566.5800170898438,565.97998046875,566.4199829101562,566.4199829101562,506964,565.9446953667534,564.792009626116,563.8138828822545,563.2958068847656,,562.5994278495064,66.16972923836114
2024-09-17 10:50:00-04:00,566.4201049804688,566.4400024414062,565.9299926757812,565.989990234375,565.989990234375,453238,565.9624701605903,564.9548659551712,563.9121686662946,563.3853967285156,,562.6357114452933,58.26429084856051
2024-09-17 10:55:00-04:00,565.9099731445312,565.9099731445312,564.6500244140625,565.135009765625,565.135009765625,1058547,565.8908013237847,565.071771530878,563.9854195731027,563.4570971679688,,562.6967282328299,55.02453315548781
2024-09-17 11:00:00-04:00,565.1599731445312,565.9199829101562,564.989990234375,565.1699829101562,565.1699829101562,511880,565.7863566080729,565.1931995210193,564.0621337890625,563.5272973632813,,562.7266587673325,59.10986428084009
2024-09-17 11:05:00-04:00,565.1799926757812,565.6599731445312,565.1799926757812,565.539794921875,565.539794921875,361075,565.7237616644966,565.3177141462054,564.1594133649554,563.6037927246093,,562.7481560004107,60.498559499975585
2024-09-17 11:10:00-04:00,565.5399780273438,565.5999755859375,565.3599853515625,565.5800170898438,565.5800170898438,266449,565.6826510959202,565.4472394670759,564.2531284877232,563.6811254882813,,562.7641120946397,54.176874601713514
2024-09-17 11:15:00-04:00,565.5800170898438,565.9650268554688,565.510009765625,565.77001953125,565.77001953125,356699,565.7159898546007,565.4950968424479,564.3585571289062,563.7513244628906,,562.786988316786,49.228813958231996
2024-09-17 11:20:00-04:00,565.77001953125,565.77001953125,565.1500244140625,565.6300048828125,565.6300048828125,279817,565.6893242730034,565.5298578171503,564.442342703683,563.8189245605469,,562.8033050439587,48.1152619310514
2024-09-17 11:25:00-04:00,565.6300048828125,565.719970703125,565.1099853515625,565.1400146484375,565.1400146484375,760394,565.5972018771702,565.5274774460565,564.521200125558,563.8769250488281,,562.8435850439173,38.28541943093027
2024-09-17 11:30:00-04:00,565.1500244140625,565.3400268554688,565.0546875,565.0900268554688,565.0900268554688,307799,565.4494289822048,565.5498599097842,564.5959158761161,563.9319250488281,,562.858486404205,37.890482513095115
2024-09-17 11:35:00-04:00,565.0900268554688,565.239990234375,564.97998046875,565.1099853515625,565.1099853515625,229006,565.3516506618923,565.5889078776041,564.6822004045758,563.9841149902344,,562.8692038800742,39.6292668223947
2024-09-17 11:40:00-04:00,565.1099853515625,565.1300048828125,564.8300170898438,564.9099731445312,564.9099731445312,343453,565.326646592882,565.6089070638021,564.7584856305804,564.0387145996094,,562.884000761094,42.57289491152233
2024-09-17 11:45:00-04:00,564.9000244140625,565.1799926757812,564.7999877929688,564.8118896484375,564.8118896484375,375730,565.2868584526909,565.5894746326264,564.8376831054687,564.0889526367188,,562.8997494102543,34.74480816613868
2024-09-17 11:50:00-04:00,564.8200073242188,565.1199951171875,564.8099975585938,564.8499755859375,564.8499755859375,832502,565.2102118598091,565.5428059895834,564.9116821289062,564.1371520996094,,562.9337280947177,33.57577929057686
2024-09-17 11:55:00-04:00,564.8300170898438,565.1300048828125,564.77001953125,564.989990234375,564.989990234375,298131,565.1446533203125,565.5051850818452,564.981396484375,564.1914514160156,,562.9458398711461,26.906775484456006
2024-09-17 12:00:00-04:00,564.969970703125,565.1900024414062,564.7899780273438,564.7999877929688,564.7999877929688,404517,565.0368720160591,565.4428042457217,565.0451102120536,564.2400512695312,,562.961749744445,29.167646116038043
2024-09-17 12:05:00-04:00,564.8099975585938,565.030029296875,564.5700073242188,564.5900268554688,564.5900268554688,238113,564.9213189019097,565.3707507905506,565.0996826171875,564.2808520507813,,562.970070625782,37.67631876776989
2024-09-17 12:10:00-04:00,564.5900268554688,564.6699829101562,564.4299926757812,564.52001953125,564.52001953125,424461,564.8524305555555,565.3026559012277,565.1539690290178,564.3198278808594,,562.983130137704,35.531643161870605
2024-09-17 12:15:00-04:00,564.52001953125,564.52001953125,563.780029296875,563.9600219726562,563.9600219726562,1355279,564.7268744574653,565.2307535807291,565.1835414341518,564.3493286132813,,563.0116829965635,17.57897637598016
2024-09-17 12:20:00-04:00,563.8300170898438,564.0299072265625,562.9000244140625,563.3900146484375,563.3900146484375,1065822,564.5357666015625,565.1126592726935,565.1986851283482,564.3744287109375,,563.0202239952515,13.083112126262932
2024-09-17 12:25:00-04:00,563.3699951171875,563.8699951171875,563.0150146484375,563.739990234375,563.739990234375,616802,564.4057685004341,565.0065104166666,565.1693987165179,564.4032287597656,,563.0261730217312,17.530946151743535
2024-09-17 12:30:00-04:00,563.739990234375,563.739990234375,563.22998046875,563.4149780273438,563.4149780273438,279336,564.2505560980903,564.8634149460565,565.1269688197544,564.4299279785156,,563.0284114702964,16.551457169717423
2024-09-17 12:35:00-04:00,563.4299926757812,563.72998046875,563.0590209960938,563.2750244140625,563.2750244140625,273746,564.0755615234375,564.734130859375,565.0722551618304,564.4414782714844,,563.0300467420165,18.50805952920807
2024-09-17 12:40:00-04:00,563.2849731445312,563.3900146484375,562.4299926757812,562.635009765625,562.635009765625,420959,563.8138970269097,564.6150832403274,565.0155412946428,564.4465783691406,,563.0284274871354,15.432873274780434
2024-09-17 12:45:00-04:00,562.6300048828125,562.8300170898438,561.219970703125,561.4201049804688,561.4201049804688,655102,563.4383544921875,564.436517624628,564.933544921875,564.4254809570313,,563.0142526291386,11.126686299978132
2024-09-17 12:50:00-04:00,561.4299926757812,562.1099853515625,560.97998046875,561.9400024414062,561.9400024414062,809915,563.1439073350695,564.2650989350818,564.8606881277901,564.42248046875,,562.9950794430672,20.686746987951807
2024-09-17 12:55:00-04:00,561.9600219726562,562.5399780273438,561.47998046875,561.8250122070312,561.8250122070312,649929,562.8444620768229,564.0862891787574,564.763689313616,564.4141809082031,,562.983175960744,20.617937725902706
2024-09-17 13:00:00-04:00,561.8300170898438,562.2999877929688,561.7600708007812,561.8099975585938,561.8099975585938,418465,562.6055704752604,563.897716703869,564.6488316127233,564.4095812988281,,562.9757147629481,19.959227493697156
2024-09-17 13:05:00-04:00,562.010009765625,562.0800170898438,561.6950073242188,561.989990234375,561.989990234375,190348,562.4500122070312,563.724382672991,564.540544782366,564.4041809082031,,562.9722412602548,20.586686454269085
2024-09-17 13:10:00-04:00,561.9600219726562,562.22998046875,561.47998046875,562.0599975585938,562.0599975585938,261669,562.2633463541666,563.5777151925223,564.4248308454241,564.3943811035156,,562.9675109100205,22.488601264891898
2024-09-17 13:15:00-04:00,562.0700073242188,562.25,561.8300170898438,562.25,562.25,218908,562.1339043511284,563.4424758184524,564.3147408621652,564.3879809570312,,562.9642879054472,26.409962958860945
2024-09-17 13:20:00-04:00,562.25,562.97998046875,562.25,562.875,562.875,342971,562.0894571940104,563.3360479445685,564.2268833705357,564.3918811035156,,562.9627504214698,35.08533103127698
2024-09-17 13:25:00-04:00,562.8499755859375,563.07958984375,562.6199951171875,562.719970703125,562.719970703125,263211,562.0988972981771,563.2317621140253,564.1483119419643,564.3938806152344,,562.962051643156,37.86595635399372
2024-09-17 13:30:00-04:00,562.739990234375,563.0700073242188,562.143798828125,562.2799072265625,562.2799072265625,500492,562.1944308810764,563.1111915225074,564.0457380022322,564.3809790039063,,562.9581374643491,38.85402622870449
2024-09-17 13:35:00-04:00,562.239990234375,562.6580810546875,562.2100219726562,562.3300170898438,562.3300170898438,233522,562.2377658420139,562.991193498884,563.9417637416294,564.3703796386719,,562.9559474921014,34.936160778329864
2024-09-17 13:40:00-04:00,562.0,562.3499755859375,561.3497924804688,561.489990234375,561.489990234375,280079,562.2005411783854,562.8245268322173,563.8009068080357,564.3048791503907,,562.9502112619119,31.47271338776949
2024-09-17 13:45:00-04:00,561.5050048828125,562.260009765625,560.7949829101562,562.25,562.25,413136,562.2494303385416,562.7030988420759,563.6940499441964,564.2518786621093,,562.9421105121002,41.186472699792176
2024-09-17 13:50:00-04:00,562.2000122070312,562.9199829101562,562.1500244140625,562.8250122070312,562.8250122070312,428021,562.3422105577257,562.6190505254837,563.6280500139509,564.2045788574219,,562.939921618626,51.652177605112044
2024-09-17 13:55:00-04:00,562.7999877929688,562.8099975585938,562.4703979492188,562.6199951171875,562.6199951171875,198914,562.4044325086805,562.5285731724331,563.555193219866,564.1645788574219,,562.9389206942811,62.65660610586767
2024-09-17 14:00:00-04:00,562.6300048828125,562.969970703125,562.4400024414062,562.9000244140625,562.9000244140625,216399,562.4766574435764,562.4780970982143,563.4797712053571,564.1367797851562,,562.9383226069164,60.66618746016031
2024-09-17 14:05:00-04:00,562.9099731445312,563.1199951171875,562.72998046875,563.0349731445312,563.0349731445312,288275,562.4944322374132,562.4611903599331,563.4070556640625,564.1076794433594,,562.9384321149925,63.38374291115312
2024-09-17 14:10:00-04:00,563.030029296875,563.1799926757812,562.4400024414062,562.5,562.5,312447,562.4699910481771,562.4021432059152,563.3136265345983,564.0532800292968,,562.9372588265278,56.84496058319912
2024-09-17 14:15:00-04:00,562.530029296875,562.8699951171875,562.4199829101562,562.5999755859375,562.5999755859375,213474,562.5055541992188,562.3633335658482,563.2270542689732,563.9886791992187,,562.9361996987044,56.14879165231087
2024-09-17 14:20:00-04:00,562.5700073242188,563.0698852539062,562.4099731445312,562.989990234375,562.989990234375,383883,562.5788845486111,562.3497605096726,563.165625,563.9328784179687,,562.9355041122918,58.80639456254118
2024-09-17 14:25:00-04:00,562.9400024414062,563.0073852539062,562.6099853515625,562.6300048828125,562.6300048828125,247110,562.705552842882,562.3495221819196,563.0953386579241,563.8632788085938,,562.9347679695854,53.486158394552945
